Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,57900,10125,72450,11.84,57.80,225,56.90,59.25,225,0.14,-4.18,0.00,15.43,26000.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.35,150.40,900,36.55,189.95,900,0.22,-7.83,0.00,20.62,26050.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.39,141.10,750,32.40,74.05,150,0.21,-7.58,0.00,20.02,26100.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.42,132.25,900,27.55,269.95,900,0.20,-7.34,0.00,19.41,26150.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.46,123.85,900,23.90,63.55,450,0.19,-7.09,0.00,18.80,26200.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.49,115.95,750,22.00,179.95,900,0.18,-6.84,0.00,18.18,26250.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.52,108.40,900,21.70,54.75,450,0.17,-6.60,0.00,17.56,26300.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.56,101.30,750,22.00,68.20,600,0.16,-6.35,0.00,16.94,26350.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,20700,5925,21900,12.15,24.25,75,25.00,27.00,1575,0.07,-2.38,0.00,8.94,26400.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.61,88.20,750,19.00,40.75,600,0.14,-5.87,0.00,15.70,26450.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.65,82.25,225,22.00,37.60,900,0.14,-5.63,0.00,15.09,26500.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.67,76.60,750,13.50,39.25,900,0.13,-5.40,0.00,14.49,26550.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,3825,1425,3975,12.49,16.50,750,15.00,20.00,75,0.05,-1.81,0.00,6.76,26600.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.73,66.30,750,12.50,28.95,900,0.11,-4.94,0.00,13.30,26650.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,900,750,1125,12.96,15.45,150,12.00,15.50,75,0.04,-1.74,0.00,6.30,26700.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,12000,1200,9750,12.68,12.00,75,12.00,14.40,150,0.04,-1.44,0.00,5.35,26750.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.80,53.05,900,7.60,17.90,600,0.09,-4.29,0.00,11.60,26800.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,75,14.56,19.75,900,6.10,13.00,300,0.05,-2.10,0.00,6.90,26850.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,17.84,45.55,900,6.60,16.00,900,0.08,-3.89,0.00,10.53,26900.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.82,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,26950.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.84,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,27000.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.86,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,27050.00,0,0.00,0.00,0,0.00,0.00,0,0,0,0.00,0.00,0.00,0.00,21:12:00
